,msla,msla (orig),trend,msla (detrend)
2010-09-30,-10.066666666666663,-8.7,1.4636269517666634,-11.530293618433326
2010-10-31,-6.636363636363626,-4.1,1.4809736023408036,-8.11733723870443
2010-11-30,-3.9181818181818073,-2.6,1.4983202529149438,-5.416502071096751
2010-12-31,-5.690909090909088,-4.5,1.515666903489084,-7.206575994398172
2011-01-31,2.2090909090908895,2.7,1.5330135540632241,0.6760773550276653
2011-02-28,5.2900000000000205,6.9,1.5503602046373643,3.739639795362656
2011-03-31,4.716666666666669,6.1,1.567706855211508,3.1489598114551605
2011-04-30,5.216666666666669,7.1,1.5850535057856483,3.6316131608810203
2011-05-31,5.466666666666697,7.4,1.6024001563597885,3.8642665103069085
2011-06-30,2.930000000000007,5.5,1.6197468069339287,1.3102531930660781
2011-07-31,1.710000000000008,3.9,1.637093457508069,0.07290654249193906
2011-08-31,1.7181818181818187,4.4,1.6544401080822126,0.06374171009960605
2011-09-30,-2.3666666666666742,-1.0,1.6717867586563528,-4.038453425323027
2011-10-31,,,1.689133409230493,
2011-11-30,-0.2181818181818187,1.1,1.7064800598046332,-1.924661877986452
2011-12-31,-5.490909090909071,-4.3,1.7238267103787734,-7.214735801287844
2012-01-31,1.3090909090908838,1.8,1.7411733609529136,-0.43208245186202987
2012-02-29,3.5900000000000034,5.2,1.7585200115270574,1.831479988472946
2012-03-31,4.116666666666646,5.5,1.7758666621011976,2.3408000045654482
2012-04-30,8.616666666666674,10.5,1.7932133126753378,6.8234533539913365
2012-05-31,6.966666666666697,8.9,1.810559963249478,5.156106703417219
2012-06-30,4.530000000000001,7.1,1.8279066138236182,2.702093386176383
2012-07-31,5.409999999999997,7.6,1.845253264397762,3.5647467356022347
2012-08-31,,,1.8625999149719021,
2012-09-30,6.133333333333326,7.5,1.8799465655460423,4.253386767787283
2012-10-31,5.563636363636363,8.1,1.8972932161201825,3.66634314751618
2012-11-30,2.5818181818181927,3.9,1.9146398666943227,0.6671783151238699
2012-12-31,1.4090909090909065,2.6,1.931986517268463,-0.5228956081775564
2013-01-31,3.8090909090908838,4.3,1.9493331678426067,1.859757741248277
2013-02-28,5.890000000000015,7.5,1.9666798184167469,3.923320181583268
2013-03-31,1.0166666666666515,2.4,1.984026468990887,-0.9673598023242356
2013-04-30,2.5166666666666515,4.4,2.0013731195650273,0.5152935471016242
2013-05-31,2.7666666666667084,4.7,2.0187197701391675,0.7479468965275409
2013-06-30,3.230000000000018,5.8,2.0360664207133112,1.193933579286707
2013-07-31,1.710000000000008,3.9,2.0534130712874514,-0.34341307128744347
2013-08-31,-0.3818181818181756,2.3,2.0707597218615916,-2.4525779036797672
2013-09-30,1.0333333333333314,2.4,2.088106372435732,-1.0547730391024004
2013-10-31,4.663636363636385,7.2,2.105453023009872,2.5581833406265133
2013-11-30,2.98181818181817,4.3,2.1227996735840122,0.8590185082341577
2013-12-31,-2.190909090909088,-1.0,2.140146324158156,-4.331055415067244
2014-01-31,5.9090909090909065,6.4,2.157492974732296,3.7515979343586103
2014-02-28,18.49000000000001,20.1,2.1748396253064364,16.315160374693573
2014-03-31,18.316666666666663,19.7,2.1921862758805766,16.124480390786086
2014-04-30,14.216666666666669,16.1,2.2095329264547168,12.007133740211952
2014-05-31,7.666666666666714,9.6,2.2268795770288605,5.4397870896378535
2014-06-30,4.530000000000001,7.1,2.2442262276030007,2.2857737723970004
2014-07-31,8.110000000000014,10.3,2.261572878177141,5.848427121822873
2014-08-31,7.51818181818183,10.2,2.278919528751281,5.239262289430549
2014-09-30,7.633333333333326,9.0,2.2962661793254213,5.337067154007904
2014-10-31,,,2.3136128298995615,
2014-11-30,5.781818181818181,7.1,2.3309594804737053,3.450858701344476
2014-12-31,3.4090909090909065,4.6,2.3483061310478455,1.060784778043061
2015-01-31,9.70909090909089,10.2,2.3656527816219857,7.343438127468904
2015-02-28,17.49000000000001,19.1,2.382999432196126,15.107000567803883
2015-03-31,,,2.400346082770266,
2015-04-30,,,2.41769273334441,
2015-05-31,,,2.43503938391855,
2015-06-30,,,2.45238603449269,
2015-07-31,,,2.4697326850668304,
2015-08-31,,,2.4870793356409706,
2015-09-30,,,2.504425986215111,
2015-10-31,,,2.5217726367892546,
2015-11-30,,,2.5391192873633948,
2015-12-31,,,2.556465937937535,
