,msla,msla (orig),trend,msla (detrend)
1974-08-31,-3.027272727272745,-1.4,-16.454001853500067,13.426729126227322
1974-09-30,,,-16.40748060850723,
1974-10-31,,,-16.360959363514397,
1974-11-30,,,-16.314438118521565,
1974-12-31,,,-16.267916873528733,
1975-01-31,,,-16.221395628535895,
1975-02-28,,,-16.174874383543063,
1975-03-31,,,-16.12835313855023,
1975-04-30,,,-16.0818318935574,
1975-05-31,-8.841666666666669,-5.6,-16.03531064856457,7.1936439818979
1975-06-30,-10.316666666666663,-7.8,-15.98878940357173,5.672122736905067
1975-07-31,-10.399999999999991,-8.1,-15.942268158578898,5.542268158578906
1975-08-31,-5.227272727272748,-3.6,-15.895746913586066,10.668474186313318
1975-09-30,-0.6545454545454419,0.9,-15.849225668593235,15.194680214047793
1975-10-31,-2.5416666666666714,-0.3,-15.802704423600396,13.261037756933725
1975-11-30,-1.4833333333333343,1.1,-15.756183178607564,14.27284984527423
1975-12-31,-10.583333333333357,-5.6,-15.709661933614733,5.126328600281376
1976-01-31,-12.309090909090898,-6.7,-15.663140688621901,3.354049779531003
1976-02-29,-6.949999999999989,-5.0,-15.616619443629062,8.666619443629074
1976-03-31,-9.683333333333351,-7.2,-15.57009819863623,5.8867648653028795
1976-04-30,-8.383333333333354,-5.3,-15.5235769536434,7.140243620310045
1976-05-31,-11.341666666666669,-8.1,-15.477055708650568,4.135389041983899
1976-06-30,-12.716666666666669,-10.2,-15.430534463657736,2.7138677969910674
1976-07-31,-10.200000000000003,-7.9,-15.384013218664897,5.184013218664894
1976-08-31,-13.62727272727274,-12.0,-15.337491973672066,1.7102192463993262
1976-09-30,,,-15.290970728679234,
1976-10-31,-21.14166666666668,-18.9,-15.244449483686402,-5.8972171829802775
